Sample,Roll,Pitch,Yaw
12783,-57.718,0.45,314.834
12784,-57.934,0.49,314.804
12785,-58.101,0.572,314.759
12786,-58.303,0.631,314.726
12787,-58.357,0.655,314.66
12788,-58.525,0.671,314.611
12789,-58.734,0.672,314.602
12790,-58.797,0.582,314.588
12791,-58.856,0.498,314.571
12792,-58.924,0.461,314.544
12793,-59.071,0.404,314.524
12794,-59.245,0.322,314.543
12795,-59.477,0.329,314.551
12796,-59.708,0.315,314.559
12797,-59.748,0.27,314.566
12798,-59.77,0.296,314.574
12799,-59.949,0.322,314.55
12800,-60.148,0.302,314.531
12801,-60.37,0.33,314.519
12802,-60.577,0.36,314.501
12803,-60.789,0.392,314.484
12804,-60.812,0.415,314.461
12805,-60.886,0.526,314.444
12806,-61.073,0.559,314.427
12807,-61.248,0.551,314.405
12808,-61.46,0.598,314.394
12809,-61.651,0.613,314.367
12810,-61.883,0.649,314.359
12811,-62.121,0.683,314.352
12812,-62.316,0.719,314.325
12813,-62.494,0.766,314.292
12814,-62.551,0.786,314.295
12815,-62.782,0.812,314.297
12816,-62.854,0.739,314.297
12817,-63.091,0.784,314.298
12818,-63.198,0.681,314.295
12819,-63.405,0.732,314.272
12820,-63.54,0.781,314.222
12821,-63.57,0.752,314.191
12822,-63.759,0.792,314.159
12823,-63.798,0.735,314.135
12824,-63.895,0.769,314.085
12825,-64.126,0.773,314.099
12826,-64.355,0.76,314.111
12827,-64.589,0.772,314.121
12828,-64.815,0.803,314.132
12829,-64.964,0.746,314.154
12830,-65.078,0.859,314.195
12831,-65.259,0.818,314.23
12832,-65.466,0.778,314.247
12833,-65.681,0.747,314.258
12834,-65.907,0.775,314.263
12835,-66.081,0.734,314.276
12836,-66.295,0.769,314.281
12837,-66.426,0.766,314.294
12838,-66.575,0.737,314.304
12839,-66.734,0.785,314.31
12840,-66.747,0.759,314.301
12841,-66.931,0.787,314.288
12842,-67.01,0.727,314.26
12843,-67.172,0.812,314.245
12844,-67.325,0.89,314.227
12845,-67.323,0.898,314.22
12846,-67.465,0.955,314.212
12847,-67.648,0.952,314.206
12848,-67.836,0.962,314.2
12849,-68.018,0.988,314.192
12850,-68.114,1.034,314.174
12851,-68.143,1.095,314.157
12852,-68.155,1.162,314.145
12853,-68.195,1.185,314.126
12854,-68.314,1.201,314.111
12855,-68.495,1.189,314.155
12856,-68.691,1.181,314.181
12857,-68.874,1.164,314.214
12858,-69.071,1.157,314.233
12859,-69.268,1.169,314.247
12860,-69.38,1.195,314.177
12861,-69.497,1.244,314.112
12862,-69.575,1.3,314.038
12863,-69.671,1.346,313.967
12864,-69.761,1.408,313.899
12865,-69.914,1.429,313.862
12866,-70.085,1.424,313.847
12867,-70.255,1.412,313.832
12868,-70.429,1.4,313.819
12869,-70.586,1.356,313.801
12870,-70.727,1.309,313.779
12871,-70.872,1.295,313.759
12872,-70.983,1.278,313.73
12873,-71.102,1.279,313.703
12874,-71.187,1.268,313.669
12875,-71.289,1.273,313.638
12876,-71.404,1.316,313.656
12877,-71.512,1.285,313.673
12878,-71.634,1.294,313.686
12879,-71.673,1.349,313.706
12880,-71.735,1.38,313.724
12881,-71.736,1.452,313.71
12882,-71.724,1.498,313.695
12883,-71.69,1.539,313.684
12884,-71.653,1.546,313.673
12885,-71.642,1.614,313.663
12886,-71.752,1.655,313.655
12887,-71.866,1.682,313.647
12888,-71.978,1.698,313.638
12889,-72.05,1.71,313.627
12890,-72.133,1.692,313.616
12891,-72.255,1.64,313.681
12892,-72.377,1.57,313.735
12893,-72.486,1.51,313.799
12894,-72.595,1.46,313.862
12895,-72.731,1.441,313.911
12896,-72.832,1.47,313.901
12897,-72.965,1.47,313.891
12898,-73.11,1.502,313.881
12899,-73.249,1.531,313.871
12900,-73.355,1.557,313.858
12901,-73.516,1.551,313.897
12902,-73.674,1.513,313.932
12903,-73.837,1.493,313.964
12904,-73.999,1.471,313.991
12905,-74.151,1.438,314.025
12906,-74.295,1.411,314.063
12907,-74.398,1.393,314.047
12908,-74.482,1.414,314.03
12909,-74.608,1.432,314.017
12910,-74.721,1.435,314.002
12911,-74.852,1.455,313.99
12912,-74.987,1.462,313.967
12913,-75.118,1.467,313.944
12914,-75.235,1.482,313.916
12915,-75.314,1.487,313.878
12916,-75.419,1.492,313.847
12917,-75.533,1.461,313.841
12918,-75.597,1.465,313.834
12919,-75.677,1.472,313.825
12920,-75.654,1.556,313.818
12921,-75.648,1.443,313.815
12922,-75.784,1.49,313.83
12923,-75.806,1.372,313.875
12924,-75.934,1.387,313.898
12925,-75.987,1.316,313.958
12926,-76.104,1.307,313.985
12927,-76.152,1.351,313.975
12928,-76.164,1.317,313.965
12929,-76.224,1.323,313.956
12930,-76.254,1.316,313.945
12931,-76.274,1.307,313.934
12932,-76.296,1.333,313.903
12933,-76.334,1.324,313.875
12934,-76.405,1.323,313.854
12935,-76.486,1.332,313.835
12936,-76.544,1.351,313.811
12937,-76.566,1.355,313.788
12938,-76.629,1.358,313.771
12939,-76.677,1.374,313.752
12940,-76.72,1.382,313.732
12941,-76.773,1.375,313.713
12942,-76.789,1.382,313.67
12943,-76.843,1.396,313.642
12944,-76.874,1.412,313.609
12945,-76.899,1.43,313.576
12946,-76.916,1.409,313.542
12947,-76.973,1.437,313.518
12948,-76.984,1.444,313.472
12949,-77.027,1.467,313.436
12950,-77.007,1.495,313.385
12951,-77.002,1.495,313.338
12952,-77.005,1.517,313.294
12953,-76.951,1.526,313.243
12954,-76.931,1.559,313.199
12955,-76.92,1.554,313.157
12956,-76.845,1.559,313.11
12957,-76.792,1.593,313.067
12958,-76.8,1.57,313.101
12959,-76.773,1.51,313.139
12960,-76.808,1.489,313.164
12961,-76.831,1.462,313.19
12962,-76.846,1.442,313.217
12963,-76.842,1.425,313.239
12964,-76.803,1.448,313.265
12965,-76.822,1.451,313.282
12966,-76.841,1.444,313.298
12967,-76.803,1.445,313.321
12968,-76.844,1.436,313.362
12969,-76.881,1.421,313.403
12970,-76.883,1.372,313.455
12971,-76.888,1.327,313.503
12972,-76.887,1.334,313.554
12973,-76.926,1.3,313.582
12974,-76.903,1.314,313.631
12975,-76.906,1.302,313.672
12976,-76.944,1.283,313.699
12977,-76.951,1.264,313.735
12978,-76.92,1.272,313.75
12979,-76.91,1.258,313.762
12980,-76.879,1.257,313.776
12981,-76.854,1.252,313.79
12982,-76.851,1.254,313.801
12983,-76.866,1.237,313.809
12984,-76.756,1.202,313.826
12985,-76.743,1.214,313.837
12986,-76.707,1.192,313.851
12987,-76.621,1.199,313.867
12988,-76.527,1.209,313.885
12989,-76.508,1.184,313.91
12990,-76.497,1.213,313.933
12991,-76.509,1.233,313.951
12992,-76.391,1.203,313.983
12993,-76.397,1.178,314.002
12994,-76.365,1.161,314
12995,-76.366,1.154,313.998
12996,-76.365,1.166,313.997
12997,-76.374,1.168,313.995
12998,-76.315,1.14,313.994
12999,-76.358,1.131,314.035
13000,-76.383,1.117,314.088
13001,-76.345,1.126,314.171
13002,-76.381,1.116,314.213
13003,-76.374,1.139,314.278
13004,-76.389,1.171,314.283
13005,-76.374,1.176,314.291
13006,-76.358,1.208,314.298
13007,-76.252,1.192,314.311
13008,-76.197,1.185,314.323
13009,-76.18,1.206,314.309
13010,-76.099,1.207,314.291
13011,-76.025,1.209,314.275
13012,-76.018,1.232,314.264
13013,-75.985,1.22,314.252
13014,-75.975,1.238,314.244
13015,-75.866,1.261,314.235
13016,-75.871,1.279,314.229
13017,-75.774,1.269,314.222
13018,-75.784,1.268,314.218
13019,-75.773,1.261,314.214
13020,-75.73,1.268,314.209
13021,-75.619,1.277,314.206
13022,-75.627,1.264,314.203
13023,-75.59,1.284,314.201
13024,-75.587,1.276,314.199
13025,-75.604,1.275,314.185
13026,-75.524,1.278,314.161
13027,-75.487,1.302,314.142
13028,-75.453,1.29,314.124
13029,-75.321,1.251,314.105
13030,-75.312,1.249,314.116
13031,-75.323,1.238,314.124
13032,-75.308,1.245,314.135
13033,-75.334,1.24,314.14
13034,-75.341,1.236,314.148
13035,-75.334,1.24,314.119
13036,-75.32,1.248,314.089
13037,-75.272,1.275,314.054
13038,-75.265,1.286,314.027
13039,-75.259,1.304,314.001
13040,-75.267,1.286,314.049
13041,-75.277,1.25,314.091
13042,-75.264,1.238,314.145
13043,-75.273,1.249,314.187
13044,-75.286,1.213,314.223
13045,-75.272,1.227,314.216
13046,-75.237,1.236,314.208
13047,-75.219,1.241,314.202
13048,-75.155,1.23,314.195
13049,-75.125,1.225,314.19
13050,-75.078,1.267,314.188
13051,-75.022,1.261,314.187
13052,-75.021,1.259,314.186
13053,-74.983,1.267,314.185
13054,-74.969,1.303,314.185
13055,-74.884,1.228,314.215
13056,-74.89,1.238,314.231
13057,-74.788,1.245,314.267
13058,-74.65,1.253,314.304
13059,-74.521,1.261,314.343
13060,-74.477,1.281,314.373
13061,-74.37,1.31,314.33
13062,-74.284,1.336,314.29
13063,-74.165,1.358,314.251
13064,-74.058,1.386,314.214
13065,-73.927,1.415,314.18
13066,-73.841,1.433,314.156
13067,-73.779,1.445,314.135
13068,-73.698,1.414,314.116
13069,-73.613,1.408,314.096
13070,-73.549,1.415,314.079
13071,-73.497,1.412,314.053
13072,-73.449,1.393,314.028
13073,-73.406,1.392,314.004
13074,-73.369,1.398,313.982
13075,-73.347,1.392,313.963
13076,-73.38,1.367,314.002
13077,-73.407,1.345,314.048
13078,-73.427,1.313,314.097
13079,-73.437,1.268,314.152
13080,-73.447,1.242,314.208
13081,-73.441,1.208,314.216
13082,-73.456,1.217,314.221
13083,-73.432,1.203,314.23
13084,-73.401,1.156,314.239
13085,-73.389,1.148,314.247
13086,-73.314,1.156,314.222
13087,-73.271,1.176,314.202
13088,-73.277,1.178,314.191
13089,-73.243,1.185,314.173
13090,-73.229,1.195,314.16
13091,-73.226,1.163,314.174
13092,-73.222,1.189,314.187
13093,-73.231,1.189,314.198
13094,-73.221,1.177,314.213
13095,-73.219,1.167,314.225
13096,-73.187,1.133,314.253
13097,-73.175,1.121,314.275
13098,-73.172,1.133,314.294
13099,-73.158,1.089,314.314
13100,-73.101,1.064,314.345
13101,-73.059,1.039,314.373
13102,-73.032,1.06,314.348
13103,-72.949,1.082,314.312
13104,-72.905,1.133,314.287
13105,-72.818,1.164,314.255
13106,-72.766,1.173,314.23
13107,-72.727,1.161,314.225
13108,-72.684,1.159,314.219
13109,-72.642,1.147,314.214
13110,-72.601,1.166,314.21
13111,-72.572,1.148,314.207
13112,-72.553,1.159,314.205
13113,-72.515,1.168,314.203
13114,-72.486,1.181,314.201
13115,-72.451,1.208,314.2
13116,-72.407,1.212,314.199
13117,-72.336,1.206,314.196
13118,-72.271,1.2,314.194
13119,-72.128,1.222,314.194
13120,-72.084,1.202,314.194
13121,-72.056,1.192,314.194
13122,-72.055,1.189,314.219
13123,-72.037,1.165,314.254
13124,-72.02,1.166,314.288
13125,-72,1.184,314.322
13126,-71.975,1.175,314.359
13127,-71.905,1.178,314.324
13128,-71.855,1.188,314.296
13129,-71.812,1.175,314.271
13130,-71.747,1.171,314.24
13131,-71.715,1.188,314.219
13132,-71.657,1.198,314.203
13133,-71.602,1.191,314.19
13134,-71.561,1.202,314.179
13135,-71.48,1.182,314.166
13136,-71.423,1.163,314.156
13137,-71.346,1.16,314.144
13138,-71.286,1.17,314.136
13139,-71.221,1.181,314.129
13140,-71.146,1.185,314.122
13141,-71.062,1.172,314.115
13142,-70.928,1.138,314.109
13143,-70.835,1.146,314.137
13144,-70.699,1.132,314.175
13145,-70.622,1.124,314.2
13146,-70.535,1.1,314.228
13147,-70.455,1.085,314.253
13148,-70.309,1.1,314.242
13149,-70.153,1.13,314.233
13150,-70.072,1.146,314.229
13151,-69.983,1.166,314.226
13152,-69.866,1.158,314.224
13153,-69.744,1.145,314.193
13154,-69.635,1.11,314.168
13155,-69.416,1.091,314.131
13156,-69.192,1.098,314.098
13157,-69.076,1.084,314.078
13158,-68.978,1.092,314.052
13159,-68.861,1.121,314.022
13160,-68.64,1.175,313.984
13161,-68.388,1.206,313.95
13162,-68.215,1.171,313.919
13163,-67.99,1.154,313.977
13164,-67.855,1.155,314.02
13165,-67.609,1.132,314.078
13166,-67.409,1.1,314.137
13167,-67.181,1.091,314.201
13168,-66.988,1.112,314.131
13169,-66.719,1.104,314.072
13170,-66.543,1.107,314.011
13171,-66.395,1.075,313.961
13172,-66.223,1.075,313.906
13173,-66.019,1.072,313.849
13174,-65.879,1.096,313.807
13175,-65.743,1.089,313.768
13176,-65.549,1.085,313.717
13177,-65.395,1.071,313.677
13178,-65.209,1.064,313.632
13179,-64.991,1.015,313.634
13180,-64.733,0.944,313.64
13181,-64.558,0.873,313.647
13182,-64.26,0.883,313.658
13183,-63.962,0.851,313.673
13184,-63.816,0.806,313.732
13185,-63.622,0.785,313.812
13186,-63.402,0.728,313.896
13187,-63.264,0.701,313.951
13188,-63.063,0.617,314.02
13189,-62.93,0.583,314.087
13190,-62.831,0.61,314.124
13191,-62.71,0.602,314.184
13192,-62.575,0.644,314.25
13193,-62.318,0.559,314.323
13194,-62.099,0.572,314.413
13195,-61.884,0.534,314.502
13196,-61.594,0.535,314.576
13197,-61.5,0.548,314.601
13198,-61.387,0.592,314.641
13199,-61.076,0.582,314.624
13200,-60.955,0.631,314.62
13201,-60.645,0.634,314.61
13202,-60.353,0.636,314.614
13203,-60.209,0.748,314.617
13204,-60.125,0.806,314.62
13205,-60.042,0.792,314.623
13206,-59.764,0.746,314.628
13207,-59.682,0.799,314.631
13208,-59.411,0.722,314.638
13209,-59.319,0.753,314.648
13210,-59.139,0.624,314.673
13211,-59.037,0.603,314.692
13212,-58.903,0.649,314.733
13213,-58.602,0.653,314.761
13214,-58.408,0.633,314.735
13215,-58.094,0.623,314.717
13216,-57.825,0.531,314.704
13217,-57.567,0.596,314.689
13218,-57.263,0.541,314.684
13219,-56.979,0.479,314.681
13220,-56.67,0.48,314.698
13221,-56.361,0.479,314.718
13222,-56.092,0.572,314.746
13223,-55.793,0.608,314.793
13224,-55.6,0.692,314.843
13225,-55.337,0.758,314.833
13226,-55.131,0.751,314.828
13227,-54.941,0.826,314.829
13228,-54.734,0.835,314.837
13229,-54.628,0.779,314.843
13230,-54.413,0.768,314.835
13231,-54.116,0.791,314.834
13232,-53.853,0.727,314.841
13233,-53.7,0.769,314.85
13234,-53.601,0.789,314.857
13235,-53.433,0.808,314.921
13236,-53.311,0.877,314.957
13237,-53.199,0.825,314.996
13238,-52.917,0.843,315.05
13239,-52.779,0.856,315.114
13240,-52.631,0.859,315.173
13241,-52.459,0.771,315.227
13242,-52.37,0.722,315.252
13243,-52.257,0.657,315.288
13244,-52.152,0.604,315.324
13245,-52.03,0.633,315.296
13246,-51.907,0.591,315.271
13247,-51.799,0.57,315.25
13248,-51.645,0.545,315.224
13249,-51.546,0.508,315.209
13250,-51.327,0.491,315.136
13251,-51.236,0.504,315.103
13252,-51.109,0.49,315.055
13253,-50.989,0.552,315.018
13254,-50.876,0.593,314.983
13255,-50.702,0.611,314.968
13256,-50.554,0.636,314.961
13257,-50.443,0.623,314.957
13258,-50.235,0.588,314.957
13259,-50.126,0.541,314.959
13260,-49.888,0.477,314.952
13261,-49.756,0.397,314.951
13262,-49.496,0.441,314.952
13263,-49.406,0.379,314.954
13264,-49.187,0.439,314.966
13265,-49.029,0.398,314.985
13266,-48.867,0.441,314.957
13267,-48.587,0.437,314.933
13268,-48.417,0.492,314.917
13269,-48.148,0.422,314.909
13270,-47.973,0.433,314.902
13271,-47.796,0.512,314.874
13272,-47.689,0.478,314.857
13273,-47.482,0.457,314.831
13274,-47.21,0.478,314.816
13275,-46.927,0.49,314.81
13276,-46.678,0.436,314.882
13277,-46.515,0.441,315.005
13278,-46.428,0.413,315.082
13279,-46.358,0.373,315.135
13280,-46.292,0.328,315.181
13281,-46.171,0.296,315.169
13282,-46.086,0.302,315.165
13283,-45.99,0.311,315.162
13284,-45.916,0.283,315.166
13285,-45.849,0.258,315.173
13286,-45.754,0.251,315.142
13287,-45.661,0.228,315.115
13288,-45.554,0.233,315.08
13289,-45.419,0.189,315.037
13290,-45.294,0.15,314.998
13291,-45.203,0.068,315.047
13292,-45.095,-0.03,315.099
13293,-44.889,-0.111,315.195
13294,-44.625,-0.168,315.27
13295,-44.484,-0.093,315.36
13296,-44.273,-0.152,315.455
13297,-44.073,-0.057,315.532
13298,-43.853,0.05,315.589
13299,-43.584,0.085,315.636
13300,-43.319,0.12,315.688
13301,-43.064,0.203,315.708
13302,-42.808,0.283,315.734
13303,-42.538,0.33,315.762
13304,-42.267,0.372,315.796
13305,-42.02,0.457,315.833
13306,-41.745,0.446,315.856
13307,-41.685,0.466,315.939
13308,-41.466,0.505,316.051
13309,-41.418,0.508,316.118
13310,-41.377,0.528,316.17
13311,-41.347,0.543,316.198
13312,-41.284,0.584,316.168
13313,-41.215,0.598,316.128
13314,-41.15,0.616,316.09
13315,-41.052,0.644,316.034
13316,-40.971,0.631,315.986
13317,-40.925,0.562,316.025
13318,-40.871,0.478,316.063
13319,-40.821,0.407,316.106
13320,-40.775,0.341,316.149
13321,-40.702,0.245,316.2
13322,-40.615,0.204,316.161
13323,-40.523,0.155,316.124
13324,-40.438,0.129,316.087
13325,-40.358,0.139,316.053
13326,-40.243,0.081,316.013
13327,-40.124,0.066,315.977
13328,-40.034,0.08,315.952
13329,-39.93,0.03,315.927
13330,-39.752,0.029,315.887
13331,-39.521,0.088,315.858
13332,-39.378,0.148,315.842
13333,-39.125,0.13,315.829
13334,-38.918,0.062,315.824
13335,-38.737,0.113,315.822
13336,-38.503,0.164,315.828
13337,-38.367,0.115,315.805
13338,-38.146,0.198,315.787
13339,-37.963,0.266,315.771
13340,-37.808,0.344,315.763
13341,-37.589,0.388,315.76
13342,-37.419,0.459,315.729
13343,-37.23,0.55,315.708
13344,-37.071,0.53,315.684
13345,-36.915,0.628,315.671
13346,-36.717,0.705,315.661
13347,-36.476,0.772,315.653
13348,-36.323,0.863,315.643
13349,-36.126,0.916,315.637
13350,-35.876,0.874,315.64
13351,-35.781,0.913,315.644
13352,-35.697,0.875,315.651
13353,-35.509,0.943,315.613
13354,-35.37,1.007,315.581
13355,-35.186,1.068,315.552
13356,-34.991,1.152,315.534
13357,-34.951,1.214,315.53
13358,-34.935,1.22,315.55
13359,-34.921,1.226,315.568
13360,-34.907,1.239,315.585
13361,-34.893,1.223,315.603
13362,-34.879,1.22,315.62
13363,-34.862,1.19,315.632
13364,-34.842,1.147,315.645
13365,-34.815,1.095,315.66
13366,-34.784,1.026,315.672
13367,-34.758,0.967,315.684
13368,-34.725,0.922,315.689
13369,-34.694,0.88,315.694
13370,-34.664,0.839,315.699
13371,-34.634,0.794,315.704
13372,-34.605,0.758,315.711
13373,-34.574,0.689,315.752
13374,-34.543,0.63,315.804
13375,-34.497,0.547,315.862
13376,-34.438,0.455,315.926
13377,-34.404,0.391,315.978
13378,-34.285,0.435,315.929
13379,-34.079,0.455,315.871
13380,-33.876,0.476,315.817
13381,-33.714,0.501,315.768
13382,-33.487,0.568,315.736
13383,-33.319,0.595,315.682
13384,-33.121,0.653,315.635
13385,-33.034,0.723,315.61
13386,-32.842,0.8,315.573
13387,-32.581,0.802,315.55
13388,-32.337,0.853,315.511
13389,-32.114,0.929,315.473
13390,-31.863,0.973,315.444
13391,-31.664,1.05,315.404
13392,-31.409,1.069,315.376
13393,-31.228,1.117,315.368
13394,-30.991,1.046,315.375
13395,-30.865,0.972,315.383
13396,-30.794,0.919,315.39
13397,-30.742,0.899,315.395
13398,-30.649,0.837,315.403
13399,-30.595,0.765,315.429
13400,-30.527,0.692,315.463
13401,-30.474,0.649,315.495
13402,-30.304,0.54,315.536
13403,-30.197,0.457,315.581
13404,-30.107,0.378,315.586
13405,-30.031,0.291,315.591
13406,-29.98,0.239,315.596
13407,-29.906,0.178,315.602
13408,-29.854,0.099,315.607
13409,-29.818,0.029,315.655
13410,-29.772,-0.057,315.702
13411,-29.746,-0.109,315.748
13412,-29.678,-0.205,315.812
13413,-29.63,-0.276,315.879
13414,-29.557,-0.309,315.883
13415,-29.472,-0.334,315.888
13416,-29.404,-0.307,315.894
13417,-29.34,-0.322,315.902
13418,-29.253,-0.268,315.91
13419,-29.195,-0.221,315.914
13420,-29.084,-0.148,315.916
13421,-29.001,-0.143,315.92
13422,-28.784,-0.145,315.924
13423,-28.696,-0.15,315.933
13424,-28.569,-0.087,315.914
13425,-28.419,0.001,315.9
13426,-28.299,0.052,315.888
13427,-28.207,0.077,315.879
13428,-28.043,0.156,315.871
13429,-27.969,0.105,315.906
13430,-27.864,0.118,315.949
13431,-27.712,0.123,315.999
13432,-27.628,0.084,316.039
13433,-27.53,0.033,316.08
13434,-27.344,0.024,316.049
13435,-27.186,0.001,316.024
13436,-27.004,0.015,316.001
13437,-26.782,0.001,315.984
13438,-26.635,-0.06,315.974
13439,-26.507,-0.057,315.969
13440,-26.318,-0.056,315.966
13441,-26.138,-0.079,315.966
13442,-26.011,-0.11,315.972
13443,-25.858,-0.114,315.98
13444,-25.749,-0.142,315.985
13445,-25.636,-0.09,315.992
13446,-25.474,-0.042,316.002
13447,-25.374,0.001,316.016
13448,-25.246,0.073,316.032
13449,-25.121,0.016,316.134
13450,-25.007,-0.047,316.227
13451,-24.874,-0.139,316.312
13452,-24.737,-0.152,316.419
13453,-24.634,-0.221,316.501
13454,-24.447,-0.313,316.585
13455,-24.277,-0.258,316.579
13456,-24.057,-0.209,316.578
13457,-23.852,-0.178,316.58
13458,-23.666,-0.113,316.588
13459,-23.489,-0.05,316.6
13460,-23.278,0.01,316.591
13461,-23.082,0.037,316.583
13462,-22.947,0.096,316.583
13463,-22.747,0.134,316.582
13464,-22.581,0.155,316.586
13465,-22.363,0.13,316.627
13466,-22.222,0.141,316.671
13467,-22.098,0.11,316.713
13468,-21.917,0.1,316.76
13469,-21.762,0.118,316.808
13470,-21.699,0.057,316.879
13471,-21.566,0.056,316.99
13472,-21.483,0.057,317.083
13473,-21.42,0.05,317.162
13474,-21.315,0.047,317.261
13475,-21.107,0.089,317.234
13476,-20.99,0.138,317.214
13477,-20.853,0.209,317.198
13478,-20.628,0.274,317.186
13479,-20.435,0.315,317.172
13480,-20.264,0.35,317.13
13481,-20.075,0.352,317.087
13482,-19.915,0.401,317.051
13483,-19.72,0.409,317.014
13484,-19.515,0.446,316.982
13485,-19.339,0.437,316.962
13486,-19.174,0.458,316.944
13487,-18.981,0.436,316.93
13488,-18.787,0.424,316.918
13489,-18.64,0.409,316.908
13490,-18.479,0.351,316.947
13491,-18.342,0.321,316.987
13492,-18.283,0.349,317.019
13493,-18.096,0.331,317.062
13494,-18.013,0.286,317.1
13495,-17.848,0.338,317.056
13496,-17.738,0.357,317.029
13497,-17.605,0.396,317.002
13498,-17.511,0.369,316.98
13499,-17.409,0.358,316.956
13500,-17.276,0.327,316.933
13501,-17.227,0.267,317.018
13502,-17.178,0.352,317.084
13503,-17.05,0.24,317.16
13504,-16.819,0.246,317.235
13505,-16.674,0.367,317.296
13506,-16.629,0.338,317.341
13507,-16.567,0.246,317.379
13508,-16.509,0.132,317.407
13509,-16.455,0.027,317.438
13510,-16.394,-0.061,317.479
13511,-16.343,-0.048,317.491
13512,-16.28,-0.012,317.504
13513,-16.2,0.005,317.517
13514,-16.12,-0.02,317.532
13515,-15.995,-0.059,317.548
13516,-15.88,-0.123,317.603
13517,-15.826,-0.187,317.648
13518,-15.77,-0.242,317.696
13519,-15.71,-0.238,317.747
13520,-15.656,-0.273,317.796
13521,-15.529,-0.204,317.76
13522,-15.343,-0.148,317.726
13523,-15.186,-0.095,317.689
13524,-15.032,-0.026,317.656
13525,-14.866,0.004,317.619
13526,-14.708,0.07,317.595
13527,-14.632,0.157,317.58
13528,-14.544,0.19,317.557
13529,-14.477,0.246,317.54
13530,-14.401,0.273,317.52
13531,-14.373,0.256,317.564
13532,-14.33,0.232,317.609
13533,-14.29,0.234,317.653
13534,-14.203,0.247,317.704
13535,-14.128,0.269,317.753
13536,-14.052,0.284,317.73
13537,-13.979,0.266,317.709
13538,-13.93,0.258,317.691
13539,-13.865,0.189,317.676
13540,-13.823,0.19,317.661
13541,-13.748,0.16,317.644
13542,-13.684,0.157,317.672
13543,-13.633,0.125,317.699
13544,-13.606,0.107,317.724
13545,-13.517,0.048,317.751
13546,-13.412,-0.044,317.776
13547,-13.367,-0.053,317.8
13548,-13.27,-0.072,317.826
13549,-13.186,-0.167,317.849
13550,-13.146,-0.118,317.874
13551,-13.089,-0.197,317.898
13552,-12.994,-0.166,317.854
13553,-12.895,-0.158,317.809
13554,-12.768,-0.133,317.767
13555,-12.687,-0.141,317.728
13556,-12.555,-0.138,317.688
13557,-12.502,-0.12,317.713
13558,-12.403,-0.155,317.739
13559,-12.335,-0.166,317.765
13560,-12.22,-0.19,317.791
13561,-12.089,-0.21,317.818
13562,-11.968,-0.163,317.8
13563,-11.885,-0.124,317.784
13564,-11.773,-0.06,317.771
13565,-11.65,-0.046,317.756
13566,-11.523,0.008,317.745
13567,-11.459,0.007,317.77
13568,-11.407,0.037,317.795
13569,-11.279,0.063,317.821
13570,-11.15,0.047,317.849
13571,-11.069,0.085,317.877
13572,-11,0.123,317.868
13573,-10.941,0.145,317.859
13574,-10.881,0.141,317.852
13575,-10.748,0.148,317.844
13576,-10.69,0.154,317.839
13577,-10.655,0.111,317.862
13578,-10.609,0.12,317.885
13579,-10.522,0.08,317.908
13580,-10.494,0.078,317.93
13581,-10.45,0,317.951
13582,-10.448,-0.056,318.033
13583,-10.416,-0.092,318.059
13584,-10.402,-0.035,318.083
13585,-10.395,-0.02,318.108
13586,-10.371,-0.039,318.134
13587,-10.332,-0.023,318.16
13588,-10.29,-0.091,318.203
13589,-10.285,-0.122,318.243
13590,-10.234,-0.103,318.287
13591,-10.183,-0.164,318.33
13592,-10.131,-0.145,318.373
13593,-10.113,-0.039,318.38
13594,-10.007,0.055,318.379
13595,-9.807,0.039,318.38
13596,-9.738,0.119,318.376
13597,-9.668,0.095,318.372
13598,-9.597,0.085,318.355
13599,-9.514,0.117,318.341
13600,-9.389,0.15,318.329
13601,-9.272,0.147,318.316
13602,-9.187,0.162,318.304
13603,-9.124,0.208,318.285
13604,-9.035,0.221,318.266
13605,-8.94,0.228,318.248
13606,-8.859,0.154,318.236
13607,-8.793,0.057,318.227
13608,-8.747,0.018,318.22
13609,-8.744,-0.053,318.22
13610,-8.71,0.009,318.218
13611,-8.7,0.009,318.216
13612,-8.689,-0.033,318.216
13613,-8.658,-0.045,318.224
13614,-8.635,-0.125,318.233
13615,-8.585,-0.121,318.24
13616,-8.528,-0.153,318.248
13617,-8.471,-0.086,318.257
13618,-8.379,-0.027,318.247
13619,-8.337,-0.015,318.238
13620,-8.244,0.042,318.229
13621,-8.166,0.061,318.219
13622,-8.061,0.101,318.211
13623,-7.977,0.107,318.202
13624,-7.855,0.136,318.224
13625,-7.806,0.049,318.245
13626,-7.709,-0.031,318.267
13627,-7.558,-0.048,318.29
13628,-7.505,0.04,318.312
13629,-7.448,0.13,318.314
13630,-7.363,0.101,318.312
13631,-7.321,0.114,318.311
13632,-7.273,0.042,318.313
13633,-7.194,-0.005,318.314
13634,-7.13,-0.069,318.294
13635,-7.051,-0.086,318.271
13636,-6.971,-0.09,318.249
13637,-6.938,-0.113,318.231
13638,-6.876,-0.115,318.211
13639,-6.85,-0.154,318.224
13640,-6.787,-0.151,318.236
13641,-6.738,-0.136,318.247
13642,-6.662,-0.137,318.259
13643,-6.629,-0.162,318.272
13644,-6.547,-0.17,318.278
13645,-6.476,-0.146,318.285
13646,-6.388,-0.146,318.293
13647,-6.282,-0.134,318.301
13648,-6.219,-0.132,318.311
13649,-6.116,-0.158,318.336
