Sample,Roll,Pitch,Yaw
16067,-2.894,-0.502,318.796
16068,-2.919,-0.531,318.846
16069,-2.956,-0.552,318.896
16070,-2.996,-0.556,318.944
16071,-3.043,-0.573,318.99
16072,-3.063,-0.589,319.036
16073,-3.069,-0.626,319.08
16074,-3.03,-0.581,319.041
16075,-3.007,-0.552,319
16076,-2.98,-0.522,318.96
16077,-2.958,-0.501,318.92
16078,-2.945,-0.503,318.88
16079,-2.921,-0.509,318.867
16080,-2.912,-0.487,318.854
16081,-2.944,-0.48,318.842
16082,-2.937,-0.472,318.83
16083,-2.925,-0.468,318.818
16084,-2.918,-0.465,318.806
16085,-2.915,-0.488,318.794
16086,-2.898,-0.491,318.783
16087,-2.912,-0.49,318.771
16088,-2.909,-0.485,318.76
16089,-2.89,-0.516,318.759
16090,-2.874,-0.518,318.759
16091,-2.897,-0.53,318.759
16092,-2.871,-0.528,318.758
16093,-2.88,-0.524,318.758
16094,-2.892,-0.508,318.758
16095,-2.899,-0.501,318.74
16096,-2.883,-0.481,318.723
16097,-2.864,-0.473,318.706
16098,-2.869,-0.481,318.689
16099,-2.878,-0.485,318.673
16100,-2.903,-0.509,318.684
16101,-2.917,-0.524,318.693
16102,-2.912,-0.536,318.703
16103,-2.921,-0.58,318.711
16104,-2.94,-0.599,318.719
16105,-2.948,-0.609,318.725
16106,-2.921,-0.592,318.731
16107,-2.905,-0.609,318.736
16108,-2.898,-0.606,318.741
16109,-2.906,-0.612,318.747
16110,-2.893,-0.623,318.736
16111,-2.92,-0.631,318.725
16112,-2.913,-0.624,318.714
16113,-2.911,-0.596,318.703
16114,-2.906,-0.586,318.693
16115,-2.909,-0.577,318.659
16116,-2.881,-0.566,318.626
16117,-2.87,-0.525,318.594
16118,-2.855,-0.501,318.562
16119,-2.868,-0.503,318.53
16120,-2.925,-0.553,318.598
16121,-2.964,-0.592,318.669
16122,-3.01,-0.616,318.739
16123,-3.03,-0.671,318.806
16124,-3.062,-0.701,318.874
16125,-3.068,-0.672,318.879
16126,-3.043,-0.649,318.884
16127,-3.047,-0.632,318.89
16128,-3.055,-0.604,318.895
16129,-3.077,-0.598,318.901
16130,-3.058,-0.561,318.871
16131,-3.034,-0.537,318.842
16132,-3.002,-0.505,318.814
16133,-2.947,-0.52,318.787
16134,-2.926,-0.481,318.761
16135,-2.91,-0.503,318.735
16136,-2.895,-0.474,318.717
16137,-2.892,-0.435,318.699
16138,-2.881,-0.44,318.683
16139,-2.881,-0.38,318.668
16140,-2.861,-0.438,318.654
16141,-2.849,-0.413,318.632
16142,-2.863,-0.411,318.612
16143,-2.849,-0.415,318.591
16144,-2.833,-0.402,318.57
16145,-2.818,-0.39,318.55
16146,-2.821,-0.392,318.533
16147,-2.827,-0.43,318.517
16148,-2.782,-0.413,318.5
16149,-2.766,-0.412,318.484
16150,-2.774,-0.41,318.469
16151,-2.749,-0.412,318.439
16152,-2.705,-0.388,318.412
16153,-2.687,-0.358,318.384
16154,-2.704,-0.464,318.368
16155,-2.749,-0.345,318.361
16156,-2.746,-0.47,318.348
16157,-2.728,-0.34,318.338
16158,-2.686,-0.438,318.316
16159,-2.664,-0.326,318.297
16160,-2.67,-0.425,318.275
16161,-2.749,-0.399,318.295
16162,-2.818,-0.339,318.312
16163,-2.833,-0.419,318.332
16164,-2.822,-0.423,318.356
16165,-2.781,-0.5,318.374
16166,-2.747,-0.411,318.404
16167,-2.752,-0.46,318.442
16168,-2.768,-0.418,318.479
16169,-2.835,-0.462,318.509
16170,-2.847,-0.45,318.545
16171,-2.892,-0.534,318.615
16172,-2.964,-0.505,318.694
16173,-3.047,-0.542,318.765
16174,-3.096,-0.559,318.851
16175,-3.127,-0.611,318.931
16176,-3.162,-0.619,319.016
16177,-3.111,-0.649,318.997
16178,-3.095,-0.637,318.977
16179,-3.097,-0.614,318.958
16180,-3.064,-0.621,318.939
16181,-3.042,-0.637,318.921
16182,-3.066,-0.654,318.969
16183,-3.064,-0.646,319.015
16184,-3.047,-0.64,319.061
16185,-3.017,-0.624,319.104
16186,-3.031,-0.599,319.146
16187,-3,-0.609,319.127
16188,-2.965,-0.616,319.108
16189,-2.94,-0.589,319.089
16190,-2.901,-0.592,319.072
16191,-2.864,-0.599,319.056
16192,-2.836,-0.636,319.086
16193,-2.845,-0.666,319.116
16194,-2.853,-0.655,319.147
16195,-2.866,-0.733,319.172
16196,-2.842,-0.738,319.2
16197,-2.847,-0.803,319.22
16198,-2.936,-0.791,319.238
16199,-3.004,-0.762,319.257
16200,-3.04,-0.71,319.275
16201,-3.063,-0.656,319.293
16202,-3.037,-0.639,319.31
16203,-3.02,-0.564,319.325
16204,-2.957,-0.536,319.34
16205,-2.932,-0.477,319.354
16206,-2.924,-0.464,319.37
16207,-2.917,-0.47,319.341
16208,-2.933,-0.467,319.314
16209,-2.943,-0.45,319.286
16210,-2.955,-0.442,319.259
16211,-2.93,-0.437,319.232
16212,-2.887,-0.421,319.207
16213,-2.891,-0.444,319.234
16214,-2.883,-0.405,319.26
16215,-2.903,-0.45,319.285
16216,-2.874,-0.493,319.309
16217,-2.878,-0.449,319.332
16218,-2.86,-0.483,319.367
16219,-2.871,-0.501,319.401
16220,-2.901,-0.523,319.433
16221,-2.918,-0.535,319.465
16222,-2.938,-0.594,319.492
16223,-2.959,-0.597,319.501
16224,-2.945,-0.598,319.511
16225,-2.941,-0.619,319.52
16226,-2.968,-0.602,319.529
16227,-2.993,-0.609,319.538
16228,-2.982,-0.601,319.511
16229,-2.979,-0.598,319.486
16230,-2.977,-0.603,319.46
16231,-2.979,-0.589,319.436
16232,-2.965,-0.579,319.412
16233,-2.955,-0.523,319.391
16234,-2.907,-0.551,319.371
16235,-2.884,-0.498,319.351
16236,-2.861,-0.53,319.332
16237,-2.835,-0.457,319.315
16238,-2.82,-0.513,319.295
16239,-2.818,-0.481,319.273
16240,-2.833,-0.465,319.252
16241,-2.864,-0.435,319.233
16242,-2.878,-0.435,319.212
16243,-2.947,-0.484,319.258
16244,-2.973,-0.511,319.312
16245,-2.997,-0.467,319.363
16246,-3.009,-0.464,319.417
16247,-3.027,-0.53,319.461
16248,-3.035,-0.545,319.447
16249,-3.032,-0.543,319.433
16250,-3.012,-0.531,319.419
16251,-2.991,-0.513,319.405
16252,-2.976,-0.531,319.393
16253,-2.97,-0.52,319.385
16254,-2.917,-0.567,319.388
16255,-2.945,-0.532,319.392
16256,-2.963,-0.526,319.395
16257,-2.903,-0.549,319.397
16258,-2.881,-0.481,319.401
16259,-2.858,-0.56,319.393
16260,-2.862,-0.448,319.388
16261,-2.872,-0.427,319.381
16262,-2.841,-0.361,319.373
16263,-2.878,-0.383,319.367
16264,-2.888,-0.294,319.375
16265,-2.878,-0.337,319.385
16266,-2.937,-0.341,319.395
16267,-2.954,-0.36,319.404
16268,-2.915,-0.291,319.411
16269,-2.879,-0.401,319.427
16270,-2.874,-0.509,319.445
16271,-2.885,-0.566,319.473
16272,-2.871,-0.626,319.499
16273,-2.901,-0.601,319.527
16274,-2.873,-0.538,319.493
16275,-2.865,-0.487,319.456
16276,-2.841,-0.494,319.417
16277,-2.873,-0.53,319.381
16278,-2.908,-0.522,319.345
16279,-2.93,-0.504,319.296
16280,-2.954,-0.553,319.252
16281,-2.898,-0.6,319.208
16282,-2.861,-0.543,319.165
16283,-2.798,-0.52,319.121
16284,-2.731,-0.457,319.102
16285,-2.675,-0.416,319.081
16286,-2.647,-0.401,319.058
16287,-2.67,-0.431,319.037
16288,-2.716,-0.419,319.017
16289,-2.763,-0.49,319.046
16290,-2.83,-0.443,319.074
16291,-2.877,-0.486,319.103
16292,-2.885,-0.502,319.135
16293,-2.888,-0.465,319.165
16294,-2.906,-0.465,319.195
16295,-2.896,-0.483,319.157
16296,-2.862,-0.441,319.122
16297,-2.87,-0.408,319.088
16298,-2.869,-0.413,319.053
16299,-2.852,-0.401,319.018
16300,-2.894,-0.446,319.054
16301,-2.895,-0.522,319.086
16302,-2.907,-0.578,319.121
16303,-2.956,-0.616,319.153
16304,-2.978,-0.603,319.188
16305,-2.965,-0.584,319.174
16306,-2.964,-0.631,319.162
16307,-2.967,-0.629,319.15
16308,-2.926,-0.624,319.138
16309,-2.907,-0.589,319.127
16310,-2.888,-0.57,319.121
16311,-2.921,-0.521,319.116
16312,-2.891,-0.549,319.11
16313,-2.954,-0.509,319.106
16314,-3.019,-0.578,319.104
16315,-2.983,-0.665,319.093
16316,-2.979,-0.724,319.08
16317,-3.048,-0.685,319.071
16318,-3.113,-0.725,319.063
16319,-3.21,-0.759,319.061
16320,-3.287,-0.844,319.065
16321,-3.368,-0.88,319.068
16322,-3.347,-0.85,319.062
16323,-3.222,-0.899,319.061
16324,-3.122,-0.971,319.061
16325,-3.014,-1.019,319.071
16326,-2.906,-0.963,319.082
16327,-2.846,-1.006,319.096
16328,-2.945,-0.949,319.113
16329,-3.027,-1.036,319.129
16330,-3.051,-0.977,319.117
16331,-3.055,-0.887,319.108
16332,-3.055,-0.871,319.093
16333,-3.081,-0.863,319.081
16334,-3.039,-0.772,319.074
16335,-2.939,-0.785,319.063
16336,-2.859,-0.784,319.03
16337,-2.778,-0.774,318.999
16338,-2.662,-0.793,318.979
16339,-2.555,-0.806,318.957
16340,-2.505,-0.864,318.931
16341,-2.623,-0.904,318.947
16342,-2.688,-1.005,318.963
16343,-2.72,-0.879,318.979
16344,-2.605,-0.946,318.991
16345,-2.572,-1.066,319.007
16346,-2.624,-1.105,319.022
16347,-2.569,-1.154,319.033
16348,-2.487,-1.213,319.047
16349,-2.505,-1.271,319.061
16350,-2.594,-1.315,319.084
16351,-2.688,-1.327,319.169
16352,-2.796,-1.36,319.236
16353,-2.853,-1.441,319.319
16354,-2.943,-1.402,319.398
16355,-2.834,-1.452,319.477
16356,-2.743,-1.382,319.476
16357,-2.712,-1.356,319.462
16358,-2.662,-1.286,319.456
16359,-2.692,-1.303,319.447
16360,-2.598,-1.314,319.442
16361,-2.668,-1.238,319.447
16362,-2.654,-1.328,319.438
16363,-2.772,-1.328,319.471
16364,-2.842,-1.406,319.488
16365,-2.914,-1.356,319.51
16366,-2.779,-1.297,319.538
16367,-2.793,-1.249,319.572
16368,-2.801,-1.33,319.606
16369,-2.838,-1.397,319.643
16370,-2.775,-1.355,319.668
16371,-2.577,-1.295,319.696
16372,-2.438,-1.199,319.717
16373,-2.313,-1.131,319.735
16374,-2.27,-1.146,319.755
16375,-2.13,-1.044,319.775
16376,-1.952,-0.927,319.797
16377,-1.718,-0.861,319.83
16378,-1.49,-0.848,319.865
16379,-1.27,-0.765,319.897
16380,-1.032,-0.822,319.927
16381,-0.751,-0.814,319.95
16382,-0.512,-0.668,319.968
16383,-0.376,-0.495,319.985
16384,-0.176,-0.591,320.001
16385,-0.179,-0.491,320.012
16386,-0.206,-0.664,320.02
16387,-0.302,-0.545,320.025
16388,-0.467,-0.647,320.028
16389,-0.608,-0.548,320.035
16390,-0.625,-0.694,320.047
16391,-0.598,-0.577,320.059
16392,-0.64,-0.708,320.059
16393,-0.718,-0.854,320.062
16394,-0.799,-0.736,320.066
16395,-0.762,-0.64,320.058
16396,-0.715,-0.534,320.059
16397,-0.836,-0.602,320.061
16398,-0.967,-0.566,320.066
16399,-0.944,-0.479,320.056
16400,-0.839,-0.397,320.049
16401,-0.813,-0.338,320.036
16402,-0.924,-0.392,320.047
16403,-0.976,-0.48,320.066
16404,-0.895,-0.371,320.082
16405,-0.793,-0.369,320.108
16406,-0.762,-0.473,320.129
16407,-0.788,-0.566,320.12
16408,-0.696,-0.503,320.098
16409,-0.591,-0.454,320.078
16410,-0.52,-0.51,320.056
16411,-0.527,-0.531,320.03
16412,-0.486,-0.492,320.006
16413,-0.387,-0.474,320.002
16414,-0.318,-0.521,319.999
16415,-0.319,-0.576,319.997
16416,-0.341,-0.612,319.995
16417,-0.267,-0.618,319.992
16418,-0.21,-0.614,320.007
16419,-0.189,-0.662,320.023
16420,-0.222,-0.657,320.039
16421,-0.252,-0.676,320.055
16422,-0.235,-0.708,320.07
16423,-0.25,-0.736,320.087
16424,-0.283,-0.772,320.103
16425,-0.28,-0.773,320.119
16426,-0.283,-0.725,320.134
16427,-0.281,-0.714,320.15
16428,-0.32,-0.77,320.196
16429,-0.341,-0.807,320.244
16430,-0.331,-0.839,320.292
16431,-0.316,-0.82,320.34
16432,-0.326,-0.863,320.384
16433,-0.355,-0.839,320.419
16434,-0.377,-0.847,320.454
16435,-0.359,-0.874,320.486
16436,-0.366,-0.894,320.518
16437,-0.385,-0.943,320.548
16438,-0.373,-0.966,320.531
16439,-0.355,-0.929,320.516
16440,-0.325,-0.889,320.501
16441,-0.322,-0.864,320.486
16442,-0.285,-0.833,320.473
16443,-0.244,-0.837,320.475
16444,-0.241,-0.831,320.478
16445,-0.216,-0.8,320.481
16446,-0.216,-0.803,320.485
16447,-0.232,-0.816,320.488
16448,-0.273,-0.856,320.54
16449,-0.288,-0.886,320.589
16450,-0.319,-0.9,320.637
16451,-0.369,-0.926,320.681
16452,-0.336,-0.897,320.722
16453,-0.347,-0.917,320.766
16454,-0.362,-0.927,320.771
16455,-0.365,-0.931,320.775
16456,-0.372,-0.917,320.779
16457,-0.368,-0.919,320.783
16458,-0.348,-0.908,320.787
16459,-0.345,-0.89,320.768
16460,-0.333,-0.899,320.75
16461,-0.335,-0.856,320.734
16462,-0.354,-0.878,320.717
16463,-0.372,-0.836,320.701
16464,-0.371,-0.843,320.693
16465,-0.366,-0.822,320.684
16466,-0.321,-0.815,320.675
16467,-0.319,-0.796,320.668
16468,-0.329,-0.784,320.661
16469,-0.361,-0.839,320.69
16470,-0.408,-0.856,320.721
16471,-0.417,-0.885,320.751
16472,-0.433,-0.873,320.781
16473,-0.469,-0.887,320.809
16474,-0.472,-0.894,320.816
16475,-0.426,-0.866,320.822
16476,-0.436,-0.877,320.83
16477,-0.402,-0.859,320.837
16478,-0.374,-0.822,320.843
16479,-0.42,-0.873,320.914
16480,-0.452,-0.902,320.991
16481,-0.47,-0.911,321.069
16482,-0.506,-0.935,321.142
16483,-0.511,-0.97,321.213
16484,-0.454,-0.937,321.205
16485,-0.438,-0.899,321.198
16486,-0.447,-0.913,321.192
16487,-0.426,-0.881,321.185
16488,-0.416,-0.886,321.179
16489,-0.428,-0.841,321.173
16490,-0.467,-0.823,321.155
16491,-0.465,-0.909,321.138
16492,-0.468,-0.776,321.129
16493,-0.441,-0.888,321.113
16494,-0.442,-0.774,321.095
16495,-0.512,-0.795,321.086
16496,-0.51,-0.768,321.074
16497,-0.471,-0.684,321.063
16498,-0.397,-0.77,321.052
16499,-0.33,-0.691,321.042
16500,-0.266,-0.75,320.993
16501,-0.195,-0.7,320.944
16502,-0.14,-0.708,320.889
16503,-0.084,-0.661,320.839
16504,-0.04,-0.76,320.804
16505,0,-0.639,320.783
16506,0.019,-0.76,320.757
16507,0.011,-0.637,320.734
16508,0,-0.745,320.707
16509,-0.026,-0.65,320.675
16510,-0.092,-0.719,320.678
16511,-0.13,-0.766,320.68
16512,-0.089,-0.695,320.681
16513,-0.025,-0.782,320.68
16514,-0.006,-0.718,320.683
16515,0.016,-0.806,320.695
16516,0.057,-0.769,320.708
16517,0.039,-0.794,320.725
16518,-0.047,-0.79,320.737
16519,-0.15,-0.787,320.747
16520,-0.262,-0.784,320.757
16521,-0.36,-0.739,320.765
16522,-0.443,-0.729,320.774
16523,-0.466,-0.699,320.785
16524,-0.453,-0.697,320.795
16525,-0.419,-0.669,320.756
16526,-0.379,-0.654,320.718
16527,-0.364,-0.654,320.679
16528,-0.313,-0.638,320.643
16529,-0.271,-0.656,320.608
16530,-0.265,-0.671,320.572
16531,-0.22,-0.68,320.539
16532,-0.191,-0.698,320.507
16533,-0.131,-0.696,320.477
16534,-0.057,-0.705,320.45
16535,-0.013,-0.749,320.423
16536,0.046,-0.766,320.411
16537,0.111,-0.753,320.399
16538,0.142,-0.767,320.389
16539,0.178,-0.757,320.38
16540,0.196,-0.771,320.373
16541,0.221,-0.766,320.368
16542,0.229,-0.807,320.364
16543,0.211,-0.802,320.36
16544,0.215,-0.797,320.357
16545,0.241,-0.805,320.353
16546,0.229,-0.82,320.345
16547,0.203,-0.809,320.337
16548,0.221,-0.82,320.328
16549,0.192,-0.806,320.32
16550,0.145,-0.83,320.313
16551,0.146,-0.822,320.291
16552,0.156,-0.815,320.269
16553,0.134,-0.794,320.249
16554,0.124,-0.772,320.229
16555,0.151,-0.737,320.21
16556,0.153,-0.738,320.243
16557,0.134,-0.742,320.276
16558,0.084,-0.763,320.305
16559,0.031,-0.74,320.333
16560,-0.008,-0.761,320.361
16561,-0.015,-0.737,320.364
16562,-0.019,-0.77,320.367
16563,-0.02,-0.782,320.37
16564,-0.007,-0.777,320.371
16565,-0.019,-0.791,320.374
16566,-0.062,-0.778,320.385
16567,-0.069,-0.779,320.396
16568,-0.064,-0.786,320.406
16569,-0.066,-0.779,320.417
16570,-0.069,-0.762,320.427
16571,-0.136,-0.769,320.436
16572,-0.103,-0.717,320.421
16573,-0.05,-0.648,320.409
16574,-0.004,-0.578,320.396
16575,0.044,-0.51,320.383
16576,0.051,-0.471,320.367
16577,0.084,-0.415,320.347
16578,0.095,-0.412,320.326
16579,0.049,-0.382,320.306
16580,-0.071,-0.378,320.292
16581,-0.192,-0.38,320.276
16582,-0.293,-0.384,320.252
16583,-0.344,-0.373,320.22
16584,-0.287,-0.347,320.188
16585,-0.19,-0.383,320.162
16586,-0.085,-0.373,320.138
16587,0.012,-0.427,320.116
16588,0.097,-0.457,320.092
16589,0.141,-0.544,320.071
16590,0.159,-0.608,320.049
16591,0.129,-0.662,320.028
16592,0.109,-0.697,319.987
16593,0.122,-0.698,319.946
16594,0.124,-0.712,319.906
16595,0.108,-0.705,319.867
16596,0.084,-0.698,319.829
16597,0.03,-0.718,319.875
16598,-0.014,-0.718,319.922
16599,-0.044,-0.733,319.967
16600,-0.09,-0.748,320.01
16601,-0.123,-0.761,320.053
16602,-0.085,-0.759,320.036
16603,-0.075,-0.769,320.02
16604,-0.042,-0.809,320.006
16605,-0.022,-0.854,319.991
16606,0.005,-0.786,319.978
16607,0.026,-0.855,319.966
16608,0.029,-0.772,319.977
16609,0.023,-0.831,319.991
16610,0.015,-0.76,320.004
16611,0.037,-0.739,320.018
16612,0.035,-0.662,320.028
16613,-0.052,-0.613,320.012
16614,-0.175,-0.599,319.997
16615,-0.289,-0.583,319.977
16616,-0.362,-0.586,319.948
16617,-0.308,-0.686,319.925
16618,-0.186,-0.724,319.913
16619,-0.07,-0.736,319.903
16620,-0.106,-0.744,319.895
16621,-0.152,-0.751,319.887
16622,-0.266,-0.741,319.883
16623,-0.362,-0.713,319.872
16624,-0.411,-0.661,319.855
16625,-0.363,-0.611,319.833
16626,-0.289,-0.56,319.811
16627,-0.189,-0.568,319.79
16628,-0.116,-0.611,319.772
16629,-0.064,-0.645,319.755
16630,-0.062,-0.698,319.739
16631,-0.085,-0.726,319.725
16632,-0.085,-0.777,319.713
16633,-0.082,-0.795,319.668
16634,-0.073,-0.802,319.624
16635,-0.051,-0.806,319.583
16636,-0.037,-0.79,319.542
16637,0.002,-0.812,319.504
16638,-0.002,-0.825,319.501
16639,-0.014,-0.806,319.497
16640,-0.045,-0.793,319.492
16641,-0.047,-0.791,319.487
16642,-0.046,-0.75,319.481
16643,-0.019,-0.714,319.461
16644,-0.014,-0.707,319.439
16645,-0.009,-0.661,319.42
16646,0.014,-0.671,319.399
16647,0.001,-0.678,319.379
16648,-0.008,-0.66,319.36
16649,-0.01,-0.674,319.332
16650,-0.025,-0.686,319.304
16651,-0.028,-0.699,319.277
16652,-0.029,-0.688,319.251
16653,-0.017,-0.707,319.225
16654,-0.076,-0.726,319.275
16655,-0.098,-0.774,319.325
16656,-0.134,-0.807,319.375
16657,-0.182,-0.837,319.422
16658,-0.183,-0.907,319.464
16659,-0.216,-0.978,319.545
16660,-0.243,-1.017,319.639
16661,-0.268,-1.105,319.71
16662,-0.318,-1.15,319.794
16663,-0.342,-1.231,319.867
16664,-0.37,-1.221,319.903
16665,-0.397,-1.228,319.937
16666,-0.405,-1.282,319.967
16667,-0.453,-1.341,319.993
16668,-0.438,-1.278,320.019
16669,-0.434,-1.238,319.997
16670,-0.442,-1.179,319.975
16671,-0.411,-1.153,319.953
16672,-0.383,-1.174,319.93
16673,-0.363,-1.137,319.908
16674,-0.359,-1.052,319.887
16675,-0.369,-1.026,319.864
16676,-0.359,-0.965,319.842
16677,-0.33,-0.949,319.818
16678,-0.305,-0.879,319.795
16679,-0.274,-0.856,319.769
16680,-0.259,-0.815,319.745
16681,-0.234,-0.825,319.721
16682,-0.227,-0.852,319.7
16683,-0.205,-0.854,319.679
16684,-0.177,-0.868,319.637
16685,-0.146,-0.891,319.596
16686,-0.129,-0.852,319.557
16687,-0.111,-0.808,319.519
16688,-0.09,-0.797,319.482
16689,-0.091,-0.84,319.446
16690,-0.13,-0.877,319.507
16691,-0.146,-0.795,319.557
16692,-0.202,-0.877,319.597
16693,-0.27,-0.837,319.645
16694,-0.317,-0.885,319.694
16695,-0.356,-0.797,319.669
16696,-0.343,-0.85,319.639
16697,-0.337,-0.768,319.612
16698,-0.302,-0.761,319.584
16699,-0.264,-0.758,319.556
16700,-0.261,-0.762,319.53
16701,-0.281,-0.67,319.509
16702,-0.254,-0.703,319.485
16703,-0.244,-0.74,319.462
16704,-0.25,-0.633,319.443
16705,-0.243,-0.712,319.414
16706,-0.246,-0.614,319.387
16707,-0.225,-0.698,319.359
16708,-0.207,-0.638,319.33
16709,-0.175,-0.669,319.301
16710,-0.175,-0.693,319.279
16711,-0.155,-0.696,319.258
16712,-0.098,-0.669,319.24
16713,-0.029,-0.691,319.223
16714,-0.03,-0.74,319.208
16715,-0.012,-0.623,319.199
16716,-0.009,-0.739,319.191
16717,0.013,-0.611,319.184
16718,0.016,-0.736,319.178
16719,0.034,-0.607,319.174
16720,0.035,-0.729,319.165
16721,0.036,-0.598,319.159
16722,0.07,-0.712,319.151
16723,0.074,-0.745,319.136
16724,0.074,-0.616,319.131
16725,0.079,-0.744,319.129
16726,0.08,-0.611,319.127
16727,0.087,-0.738,319.124
16728,0.068,-0.612,319.12
16729,0.049,-0.66,319.113
16730,0.072,-0.72,319.105
16731,0.083,-0.611,319.104
16732,0.093,-0.717,319.105
16733,0.11,-0.647,319.105
16734,0.108,-0.639,319.105
16735,0.124,-0.684,319.106
16736,0.09,-0.617,319.123
16737,0.055,-0.683,319.14
16738,0.028,-0.606,319.154
16739,0.02,-0.698,319.167
16740,0.023,-0.681,319.184
16741,0.007,-0.689,319.189
16742,0.035,-0.696,319.193
16743,0.031,-0.701,319.198
16744,0.013,-0.723,319.203
16745,-0.004,-0.71,319.207
16746,0.005,-0.744,319.201
16747,0.017,-0.716,319.195
16748,-0.002,-0.74,319.19
16749,-0.025,-0.743,319.185
16750,-0.035,-0.732,319.179
16751,-0.019,-0.736,319.146
16752,-0.002,-0.719,319.115
16753,0.007,-0.693,319.084
16754,0.009,-0.705,319.053
16755,0.021,-0.707,319.023
16756,0.003,-0.719,319.013
16757,0,-0.702,319.004
16758,-0.005,-0.712,318.994
16759,0.01,-0.67,318.986
16760,0.019,-0.683,318.977
16761,-0.011,-0.696,318.981
16762,-0.008,-0.706,318.985
16763,-0.036,-0.699,318.988
16764,-0.032,-0.743,318.991
16765,-0.054,-0.807,318.994
16766,-0.108,-0.92,318.994
16767,-0.167,-1.011,318.993
16768,-0.104,-0.916,318.988
16769,-0.041,-0.815,318.984
16770,0.005,-0.725,318.982
16771,0.038,-0.735,318.982
16772,0.017,-0.755,319.021
16773,0.024,-0.847,319.05
16774,-0.049,-0.917,319.075
16775,-0.114,-0.98,319.101
16776,-0.137,-0.977,319.133
16777,-0.112,-0.947,319.116
16778,-0.108,-0.891,319.1
16779,-0.093,-0.888,319.084
16780,-0.094,-0.845,319.07
16781,-0.098,-0.84,319.055
16782,-0.12,-0.857,319.06
16783,-0.119,-0.862,319.064
16784,-0.093,-0.873,319.067
16785,-0.082,-0.806,319.07
16786,-0.054,-0.781,319.075
16787,-0.099,-0.769,319.104
16788,-0.1,-0.772,319.133
16789,-0.142,-0.797,319.161
16790,-0.157,-0.855,319.186
16791,-0.171,-0.822,319.211
16792,-0.152,-0.795,319.177
16793,-0.139,-0.791,319.143
16794,-0.116,-0.733,319.113
16795,-0.091,-0.738,319.081
16796,-0.081,-0.691,319.05
16797,-0.076,-0.674,319.028
16798,-0.058,-0.636,319.006
16799,-0.073,-0.664,318.985
16800,-0.062,-0.637,318.963
16801,-0.049,-0.682,318.943
16802,-0.064,-0.676,318.962
16803,-0.063,-0.716,318.98
16804,-0.094,-0.695,318.998
16805,-0.087,-0.699,319.015
16806,-0.106,-0.752,319.031
16807,-0.143,-0.77,319.047
16808,-0.177,-0.803,319.082
16809,-0.19,-0.825,319.118
16810,-0.187,-0.796,319.152
16811,-0.228,-0.824,319.184
16812,-0.266,-0.8,319.216
16813,-0.331,-0.821,319.267
16814,-0.35,-0.894,319.314
16815,-0.383,-0.924,319.366
16816,-0.405,-0.921,319.42
16817,-0.392,-1.004,319.459
16818,-0.406,-1.07,319.465
16819,-0.444,-1.13,319.47
16820,-0.461,-1.167,319.475
16821,-0.45,-1.199,319.479
16822,-0.432,-1.177,319.483
16823,-0.431,-1.178,319.448
16824,-0.419,-1.123,319.413
16825,-0.363,-0.997,319.388
16826,-0.305,-0.855,319.363
16827,-0.209,-0.734,319.334
16828,-0.065,-0.666,319.325
16829,-0.114,-0.543,319.33
16830,-0.141,-0.564,319.356
16831,-0.09,-0.47,319.364
16832,-0.114,-0.588,319.365
16833,-0.168,-0.635,319.315
16834,-0.191,-0.673,319.26
16835,-0.18,-0.665,319.205
16836,-0.176,-0.695,319.152
16837,-0.172,-0.68,319.1
16838,-0.204,-0.704,319.131
16839,-0.235,-0.746,319.159
16840,-0.26,-0.792,319.186
16841,-0.259,-0.76,319.214
16842,-0.236,-0.756,319.243
16843,-0.243,-0.723,319.284
16844,-0.235,-0.693,319.326
16845,-0.198,-0.666,319.367
16846,-0.203,-0.688,319.411
16847,-0.186,-0.696,319.456
16848,-0.186,-0.702,319.499
16849,-0.192,-0.682,319.464
16850,-0.162,-0.663,319.43
16851,-0.124,-0.675,319.397
16852,-0.111,-0.662,319.363
16853,-0.075,-0.649,319.331
16854,-0.052,-0.626,319.339
16855,-0.054,-0.601,319.348
16856,-0.025,-0.622,319.355
16857,-0.038,-0.606,319.364
16858,-0.019,-0.618,319.371
16859,0.031,-0.558,319.33
16860,0.09,-0.513,319.288
16861,0.116,-0.454,319.248
16862,0.162,-0.422,319.207
16863,0.183,-0.394,319.165
16864,0.173,-0.389,319.174
16865,0.192,-0.378,319.182
16866,0.201,-0.393,319.19
16867,0.212,-0.409,319.197
16868,0.238,-0.43,319.205
16869,0.216,-0.49,319.233
16870,0.217,-0.531,319.262
16871,0.23,-0.564,319.29
16872,0.25,-0.604,319.317
16873,0.25,-0.66,319.341
16874,0.263,-0.638,319.3
16875,0.317,-0.604,319.263
16876,0.318,-0.572,319.225
16877,0.319,-0.523,319.188
16878,0.324,-0.53,319.15
16879,0.296,-0.572,319.164
16880,0.311,-0.598,319.177
16881,0.287,-0.612,319.191
16882,0.305,-0.578,319.203
16883,0.301,-0.565,319.214
16884,0.316,-0.537,319.225
16885,0.361,-0.488,319.227
16886,0.416,-0.456,319.229
16887,0.414,-0.427,319.232
16888,0.462,-0.38,319.232
16889,0.482,-0.323,319.232
16890,0.492,-0.249,319.229
16891,0.498,-0.202,319.228
16892,0.477,-0.147,319.226
16893,0.439,-0.104,319.224
16894,0.437,-0.075,319.222
16895,0.425,-0.07,319.254
16896,0.373,-0.057,319.281
16897,0.332,-0.099,319.305
