Torque_graph
Time (Seconds),Data (kg*m^2/s^2),Data0 (kg*m^2/s^2),Data1 (kg*m^2/s^2),Data2 (kg*m^2/s^2)
22.199999,0.934156,-0.000122,-0.000373,-0.0000001
22.250000,0.934156,-0.000122,-0.000373,-0.0000001
22.299999,0.934156,-0.000122,-0.000373,-0.000000100
22.349998,0.934156,-0.000122,-0.000373,-0.000000099
22.400000,0.934156,-0.000122,-0.000373,-0.0000001
22.449999,0.934156,-0.000122,-0.000373,-0.000000100
22.500000,0.934156,-0.000122,-0.000373,-0.0000001
22.549999,0.934156,-0.000122,-0.000373,-0.000000100
22.599998,0.934156,-0.000122,-0.000373,-0.0000001
22.650000,0.934156,-0.000122,-0.000373,-0.0000001
22.699999,0.934156,-0.000122,-0.000373,-0.000000100
22.750000,0.934156,-0.000122,-0.000373,-0.0000001
22.799999,0.934156,-0.000122,-0.000373,-0.0000001
22.849998,0.934156,-0.000122,-0.000373,-0.000000099
22.900000,0.934156,-0.000122,-0.000373,-0.0000001
22.949999,0.934156,-0.000122,-0.000373,-0.000000098
23.000000,0.934156,-0.000122,-0.000373,-0.0000001
23.049999,0.934156,-0.000122,-0.000373,-0.0000001
23.099998,0.934156,-0.000122,-0.000373,-0.000000100
23.150000,0.934156,-0.000122,-0.000373,-0.0000001
23.199999,0.934156,-0.000122,-0.000373,-0.0000001
23.250000,0.934156,-0.000122,-0.000373,-0.000000100
23.299999,0.934156,-0.000122,-0.000373,-0.0000001
23.349998,0.934156,-0.000122,-0.000373,-0.000000099
23.400000,0.934156,-0.000122,-0.000373,-0.0000001
23.449999,0.934156,-0.000122,-0.000373,-0.0000001
23.500000,0.934156,-0.000122,-0.000373,-0.000000099
23.549999,0.934156,-0.000122,-0.000373,-0.0000001
23.599998,0.934156,-0.000122,-0.000373,-0.0000001
23.650000,0.934156,-0.000122,-0.000373,-0.000000099
23.699999,0.934156,-0.000122,-0.000373,-0.0000001
23.750000,0.934156,-0.000122,-0.000373,-0.0000001
23.799999,0.934156,-0.000122,-0.000373,-0.0000001
23.849998,0.934156,-0.000122,-0.000373,-0.000000100
23.900000,0.934156,-0.000122,-0.000373,-0.0000001
23.949999,0.934156,-0.000122,-0.000373,-0.0000001
24.000000,0.934156,-0.000122,-0.000373,-0.0000001
24.049999,0.934156,-0.000122,-0.000373,-0.000000099
24.099998,0.934156,-0.000122,-0.000373,-0.0000001
24.150000,0.934156,-0.000122,-0.000373,-0.000000099
24.199999,0.934156,-0.000122,-0.000373,-0.000000099
24.250000,0.934156,-0.000122,-0.000373,-0.000000100
24.299999,0.934156,-0.000122,-0.000373,-0.0000001
24.349998,0.934156,-0.000122,-0.000373,-0.0000001
24.400000,0.934156,-0.000122,-0.000373,-0.0000001
24.449999,0.934156,-0.000122,-0.000373,-0.0000001
24.500000,0.934156,-0.000122,-0.000373,-0.000000099
24.549999,0.934156,-0.000122,-0.000373,-0.000000100
24.599998,0.934156,-0.000122,-0.000373,-0.000000099
24.650000,0.934156,-0.000122,-0.000373,-0.0000001
24.699999,0.934156,-0.000122,-0.000373,-0.000000100
24.750000,0.934156,-0.000122,-0.000373,-0.0000001
24.799999,0.934156,-0.000122,-0.000373,-0.000000099
24.849998,0.934156,-0.000122,-0.000373,-0.0000001
24.900000,0.934156,-0.000122,-0.000373,-0.0000001
24.949999,0.934156,-0.000122,-0.000373,-0.000000098
25.000000,0.934156,-0.000122,-0.000373,-0.000000100
25.049999,0.934156,-0.000122,-0.000373,-0.0000001
25.099998,0.934156,-0.000122,-0.000373,-0.0000001
25.150000,0.934156,-0.000122,-0.000373,-0.000000100
25.199999,0.934156,-0.000122,-0.000373,-0.0000001
25.250000,0.934156,-0.000122,-0.000373,-0.0000001
25.299999,0.934156,-0.000122,-0.000373,-0.0000001
25.349998,0.934156,-0.000122,-0.000373,-0.000000099
25.400000,0.934156,-0.000122,-0.000373,-0.000000100
25.449999,0.934156,-0.000122,-0.000373,-0.000000099
25.500000,0.934156,-0.000122,-0.000373,-0.000000100
25.549999,0.934156,-0.000122,-0.000373,-0.0000001
25.599998,0.934156,-0.000122,-0.000373,-0.000000099
25.650000,0.934156,-0.000122,-0.000373,-0.0000001
25.699999,0.934156,-0.000122,-0.000373,-0.000000099
25.750000,0.934156,-0.000122,-0.000373,-0.0000001
25.799999,0.934156,-0.000122,-0.000373,-0.0000001
25.849998,0.934156,-0.000122,-0.000373,-0.0000001
25.900000,0.934156,-0.000122,-0.000373,-0.000000100
25.949999,0.934156,-0.000122,-0.000373,-0.000000100
26.000000,0.934156,-0.000122,-0.000373,-0.000000100
26.049999,0.934156,-0.000122,-0.000373,-0.0000001
26.099998,0.934156,-0.000122,-0.000373,-0.0000001
26.150000,0.934156,-0.000122,-0.000373,-0.0000001
26.199999,0.934156,-0.000122,-0.000373,-0.000000099
26.250000,0.934156,-0.000122,-0.000373,-0.0000001
26.299999,0.934156,-0.000122,-0.000373,-0.000000100
26.349998,0.934156,-0.000122,-0.000373,-0.0000001
26.400000,0.934156,-0.000122,-0.000373,-0.0000001
26.449999,0.934156,-0.000122,-0.000373,-0.0000001
26.500000,0.934156,-0.000122,-0.000373,-0.000000100
26.549999,0.934156,-0.000122,-0.000373,-0.000000099
26.599998,0.934156,-0.000122,-0.000373,-0.0000001
26.650000,0.934156,-0.000122,-0.000373,-0.0000001
26.699999,0.934156,-0.000122,-0.000373,-0.0000001
26.750000,0.934156,-0.000122,-0.000373,-0.000000100
26.799999,0.934156,-0.000122,-0.000373,-0.000000100
26.849998,0.934156,-0.000122,-0.000373,-0.000000099
26.900000,0.934156,-0.000122,-0.000373,-0.000000100
26.949999,0.934156,-0.000122,-0.000373,-0.0000001
27.000000,0.934156,-0.000122,-0.000373,-0.0000001
27.049999,0.934156,-0.000122,-0.000373,-0.000000099
27.099998,0.934156,-0.000122,-0.000373,-0.0000001
27.150000,0.934156,-0.000122,-0.000373,-0.0000001
27.199999,0.934156,-0.000122,-0.000373,-0.0000001
27.250000,0.934156,-0.000122,-0.000373,-0.0000001
27.299999,0.934156,-0.000122,-0.000373,-0.0000001
27.349998,0.934156,-0.000122,-0.000373,-0.000000100
27.400000,0.934156,-0.000122,-0.000373,-0.0000001
27.449999,0.934156,-0.000122,-0.000373,-0.000000099
27.500000,0.934156,-0.000122,-0.000373,-0.0000001
27.549999,0.934156,-0.000122,-0.000373,-0.000000098
27.599998,0.934156,-0.000122,-0.000373,-0.0000001
27.650000,0.934156,-0.000122,-0.000373,-0.0000001
27.699999,0.934156,-0.000122,-0.000373,-0.0000001
27.750000,0.934156,-0.000122,-0.000373,-0.000000099
27.799999,0.934156,-0.000122,-0.000373,-0.0000001
27.849998,0.934156,-0.000122,-0.000373,-0.000000100
27.900000,0.934156,-0.000122,-0.000373,-0.000000100
27.949999,0.934156,-0.000122,-0.000373,-0.0000001
28.000000,0.934156,-0.000122,-0.000373,-0.0000001
28.049999,0.934156,-0.000122,-0.000373,-0.0000001
28.099998,0.934156,-0.000122,-0.000373,-0.0000001
28.150000,0.934156,-0.000122,-0.000373,-0.000000100
28.199999,0.934156,-0.000122,-0.000373,-0.0000001
28.250000,0.934156,-0.000122,-0.000373,-0.0000001
28.299999,0.934156,-0.000122,-0.000373,-0.000000099
28.349998,0.934156,-0.000122,-0.000373,-0.0000001
28.400000,0.934156,-0.000122,-0.000373,-0.000000099
28.449999,0.934156,-0.000122,-0.000373,-0.0000001
28.500000,0.934156,-0.000122,-0.000373,-0.000000100
28.549999,0.934156,-0.000122,-0.000373,-0.0000001
28.599998,0.934156,-0.000122,-0.000373,-0.000000099
28.650000,0.934156,-0.000122,-0.000373,-0.0000001
28.699999,0.934156,-0.000122,-0.000373,-0.000000099
28.750000,0.934156,-0.000122,-0.000373,-0.000000100
