18.53,-9.1,60.44,50.95,-7.43,1
18.58,-12.23,59.19,53.02,-5.68,1
18.63,-15.54,58.94,54.95,-4.24,1
18.68,-19.17,57.44,56.89,-2.68,1
18.73,-23.54,56.81,58.2,-0.18,1
18.78,-27.42,55.12,59.7,1.45,1
18.83,-32.35,54.44,60.83,4.32,1
18.88,-36.1,52.87,61.52,5.82,1
18.93,-40.29,52.06,61.95,7.76,1
18.98,-43.54,50.62,62.08,9.01,1
19.03,-46.1,48.94,62.27,9.26,1
19.08,-49.67,48.06,62.27,10.82,1
19.13,-52.29,46.75,62.27,11.45,1
19.18,-54.92,45.44,62.27,12.07,1
19.23,-57.67,44.44,62.02,13.14,1
19.28,-60.73,43.81,61.45,13.7,1
19.33,-62.1,42.19,61.27,13.57,1
19.37,-64.1,41.06,60.58,13.14,1
19.42,-66.29,40.12,59.89,13.82,1
19.47,-68.48,39.12,59.02,14.76,1
19.51,-70.79,38.06,57.83,15.51,1
19.56,-72.67,36.75,56.83,15.64,1
19.61,-74.35,35.37,55.58,15.45,1
19.66,-76.67,33.94,53.83,15.95,1
19.7,-78.29,32.87,52.14,16.14,1
19.76,-79.35,31.62,50.83,15.7,1
19.81,-80.1,30.5,49.7,15.39,1
19.85,-80.6,29.25,48.77,14.95,1
19.9,-81.35,28.12,47.45,14.95,1
19.95,-82.17,27.19,45.83,15.14,1
19.98,-82.6,26.5,44.64,15.2,1
20.01,-82.98,25.75,44.45,15.07,1
20.04,-83.48,25,43.08,14.95,1
20.07,-84.1,24.37,42.45,14.95,1
20.1,-84.6,23.69,41.02,14.7,1
20.13,-85.1,22.94,39.95,14.45,1
20.16,-85.42,22.25,39.27,13.89,1
20.19,-85.67,21.94,38.64,13.45,1
20.22,-85.98,21.31,37.89,13.07,1
20.25,-86.17,20.69,36.7,12.57,1
20.28,-86.29,20.06,35.95,12.01,1
20.31,-86.35,19.25,35.14,11.45,1
20.34,-86.73,18.56,33.33,11.07,1
20.37,-87.04,17.81,32.7,10.7,1
20.4,-87.29,16.94,30.45,10.39,1
20.43,-87.48,16.06,29.33,9.76,1
20.46,-87.54,15.19,28.45,9.14,1
20.49,-87.98,14.25,26.45,8.89,1
20.52,-88.35,13.37,25.33,8.64,1
20.55,-88.67,12.44,22.64,8.26,1
20.58,-88.98,11.56,21.14,7.89,1
20.61,-89.42,10.87,19.14,7.64,1
20.64,-89.85,10.25,17.02,7.45,1
20.67,-90.29,9.56,15.2,7.32,1
20.7,-90.67,9.06,13.58,7.01,1
20.73,-90.92,8.62,12.39,6.76,1
20.76,-91.04,8.19,11.39,6.57,1
20.79,-91.1,7.69,10.77,6.2,1
20.83,-91.17,7.19,10.2,5.82,1
20.87,-91.17,6.75,9.39,5.51,1
20.91,-91.17,6.44,8.58,5.2,1
20.94,-91.17,6.19,8.2,5.07,1
20.99,-91.17,6,7.95,4.82,1
21.04,-91.04,5.75,7.45,4.57,1
21.09,-90.98,5.69,6.95,4.45,1
21.14,-90.85,5.62,7.08,4.2,1
21.19,-90.85,5.62,6.89,4.39,1
21.24,-90.85,5.56,6.95,4.51,1
21.29,-90.79,5.62,6.83,4.51,1
21.34,-90.73,5.62,7.02,4.45,1
21.39,-90.67,5.69,7.02,4.45,1
